;Key;GENUS;SPECIES;FOUND;ORIGIN
1564;241;censored_genus;censored_species;;censored_origin
1565;2410;censored_genus;censored_species;0.0;censored_origin
1566;2411;censored_genus;censored_species;;censored_origin
1567;2412;censored_genus;censored_species;;censored_origin
1568;2413;censored_genus;censored_species;0.0;censored_origin
1569;2414;censored_genus;censored_species;;censored_origin
1570;2415;censored_genus;censored_species;0.0;censored_origin
1571;2416;censored_genus;censored_species;;censored_origin
1572;2417;censored_genus;censored_species;;censored_origin
1573;2418;censored_genus;censored_species;0.0;censored_origin
1574;2419;censored_genus;censored_species;;censored_origin
1575;242;censored_genus;censored_species;1.0;censored_origin
1576;2420;censored_genus;censored_species;0.0;censored_origin
1577;2421;censored_genus;censored_species;;censored_origin
1578;2422;censored_genus;censored_species;0.0;censored_origin
1579;2423;censored_genus;censored_species;;censored_origin
1580;2424;censored_genus;censored_species;;censored_origin
1581;2425;censored_genus;censored_species;0.0;censored_origin
1582;2426;censored_genus;censored_species;;censored_origin
1583;2427;censored_genus;censored_species;0.0;censored_origin
1584;2428;censored_genus;censored_species;0.0;censored_origin
1585;2429;censored_genus;censored_species;0.0;censored_origin
1586;243;censored_genus;censored_species;;censored_origin
1587;2430;censored_genus;censored_species;0.0;censored_origin
1588;2431;censored_genus;censored_species;0.0;censored_origin
1589;2432;censored_genus;censored_species;;censored_origin
1590;2433;censored_genus;censored_species;;censored_origin
1591;2434;censored_genus;censored_species;0.0;censored_origin
1592;2435;censored_genus;censored_species;1.0;censored_origin
1593;2436;censored_genus;censored_species;0.0;censored_origin
1594;2437;censored_genus;censored_species;;censored_origin
1595;2438;censored_genus;censored_species;1.0;censored_origin
1596;2439;censored_genus;censored_species;;censored_origin
1597;244;censored_genus;censored_species;1.0;censored_origin
1598;2440;censored_genus;censored_species;;censored_origin
1599;2441;censored_genus;censored_species;1.0;censored_origin
1600;2442;censored_genus;censored_species;;censored_origin
1601;2443;censored_genus;censored_species;0.0;censored_origin
1602;2444;censored_genus;censored_species;0.0;censored_origin
1603;2445;censored_genus;censored_species;;censored_origin
1604;2446;censored_genus;censored_species;;censored_origin
1605;2447;censored_genus;censored_species;0.0;censored_origin
1606;2448;censored_genus;censored_species;;censored_origin
1607;2449;censored_genus;censored_species;;censored_origin
1608;245;censored_genus;censored_species;1.0;censored_origin
1609;2450;censored_genus;censored_species;;censored_origin
1610;2451;censored_genus;censored_species;0.0;censored_origin
1611;2452;censored_genus;censored_species;;censored_origin
1612;2453;censored_genus;censored_species;;censored_origin
1613;2454;censored_genus;censored_species;;censored_origin
1614;2455;censored_genus;censored_species;0.0;censored_origin
1615;2456;censored_genus;censored_species;;censored_origin
1616;2457;censored_genus;censored_species;;censored_origin
1617;2458;censored_genus;censored_species;0.0;censored_origin
1618;246;censored_genus;censored_species;;censored_origin
1619;2460;censored_genus;censored_species;;censored_origin
1620;2461;censored_genus;censored_species;0.0;censored_origin
1621;2462;censored_genus;censored_species;0.0;censored_origin
1622;2463;censored_genus;censored_species;0.0;censored_origin
1623;2464;censored_genus;censored_species;1.0;censored_origin
1624;2465;censored_genus;censored_species;1.0;censored_origin
1625;2466;censored_genus;censored_species;0.0;censored_origin
1626;2467;censored_genus;censored_species;1.0;censored_origin
1627;2468;censored_genus;censored_species;;censored_origin
1628;2469;censored_genus;censored_species;;censored_origin
1629;247;censored_genus;censored_species;1.0;censored_origin
1630;2470;censored_genus;censored_species;;censored_origin
1631;2471;censored_genus;censored_species;;censored_origin
1632;2472;censored_genus;censored_species;0.0;censored_origin
1633;2473;censored_genus;censored_species;;censored_origin
1634;2474;censored_genus;censored_species;;censored_origin
1635;2475;censored_genus;censored_species;;censored_origin
1636;2476;censored_genus;censored_species;;censored_origin
1637;2477;censored_genus;censored_species;;censored_origin
1638;2478;censored_genus;censored_species;;censored_origin
1639;2479;censored_genus;censored_species;1.0;censored_origin
1640;248;censored_genus;censored_species;;censored_origin
1641;2480;censored_genus;censored_species;;censored_origin
1642;2481;censored_genus;censored_species;;censored_origin
1643;2482;censored_genus;censored_species;;censored_origin
1644;2483;censored_genus;censored_species;;censored_origin
1645;2484;censored_genus;censored_species;0.0;censored_origin
1646;2485;censored_genus;censored_species;;censored_origin
1647;2486;censored_genus;censored_species;;censored_origin
1648;2487;censored_genus;censored_species;;censored_origin
1649;2488;censored_genus;censored_species;0.0;censored_origin
1650;2489;censored_genus;censored_species;;censored_origin
1651;249;censored_genus;censored_species;1.0;censored_origin
1652;2490;censored_genus;censored_species;;censored_origin
1653;2491;censored_genus;censored_species;2.0;censored_origin
1654;2492;censored_genus;censored_species;;censored_origin
1655;2493;censored_genus;censored_species;0.0;censored_origin
1656;2494;censored_genus;censored_species;;censored_origin
1657;2495;censored_genus;censored_species;1.0;censored_origin
1658;2496;censored_genus;censored_species;;censored_origin
1659;2497;censored_genus;censored_species;;censored_origin
1660;2498;censored_genus;censored_species;;censored_origin
1661;2499;censored_genus;censored_species;0.0;censored_origin
1662;25;censored_genus;censored_species;;censored_origin
1663;250;censored_genus;censored_species;1.0;censored_origin
1664;2500;censored_genus;censored_species;0.0;censored_origin
1665;2501;censored_genus;censored_species;;censored_origin
1666;2502;censored_genus;censored_species;0.0;censored_origin
1667;2503;censored_genus;censored_species;;censored_origin
1668;2504;censored_genus;censored_species;;censored_origin
1669;2505;censored_genus;censored_species;0.0;censored_origin
1670;2506;censored_genus;censored_species;;censored_origin
1671;2507;censored_genus;censored_species;0.0;censored_origin
1672;2508;censored_genus;censored_species;;censored_origin
1673;2509;censored_genus;censored_species;0.0;censored_origin
1674;251;censored_genus;censored_species;;censored_origin
1675;2510;censored_genus;censored_species;;censored_origin
1676;2511;censored_genus;censored_species;;censored_origin
1677;2512;censored_genus;censored_species;0.0;censored_origin
1678;2513;censored_genus;censored_species;;censored_origin
1679;2514;censored_genus;censored_species;0.0;censored_origin
1680;2515;censored_genus;censored_species;;censored_origin
1681;2516;censored_genus;censored_species;0.0;censored_origin
1682;2517;censored_genus;censored_species;0.0;censored_origin
1683;2518;censored_genus;censored_species;;censored_origin
1684;2519;censored_genus;censored_species;0.0;censored_origin
1685;252;censored_genus;censored_species;1.0;censored_origin
1686;2520;censored_genus;censored_species;;censored_origin
1687;2521;censored_genus;censored_species;0.0;censored_origin
1688;2522;censored_genus;censored_species;0.0;censored_origin
1689;2523;censored_genus;censored_species;0.0;censored_origin
1690;2524;censored_genus;censored_species;0.0;censored_origin
1691;2525;censored_genus;censored_species;;censored_origin
1692;2526;censored_genus;censored_species;0.0;censored_origin
1693;2527;censored_genus;censored_species;;censored_origin
1694;2528;censored_genus;censored_species;0.0;censored_origin
1695;2529;censored_genus;censored_species;0.0;censored_origin
1696;253;censored_genus;censored_species;1.0;censored_origin
1697;2530;censored_genus;censored_species;0.0;censored_origin
1698;2531;censored_genus;censored_species;0.0;censored_origin
1699;2532;censored_genus;censored_species;0.0;censored_origin
1700;2533;censored_genus;censored_species;;censored_origin
1701;2534;censored_genus;censored_species;0.0;censored_origin
1702;2535;censored_genus;censored_species;1.0;censored_origin
1703;2536;censored_genus;censored_species;0.0;censored_origin
1704;2537;censored_genus;censored_species;0.0;censored_origin
1705;2538;censored_genus;censored_species;;censored_origin
1706;2539;censored_genus;censored_species;0.0;censored_origin
1707;254;censored_genus;censored_species;;censored_origin
1708;2540;censored_genus;censored_species;0.0;censored_origin
1709;2541;censored_genus;censored_species;0.0;censored_origin
1710;2542;censored_genus;censored_species;;censored_origin
1711;2543;censored_genus;censored_species;;censored_origin
1712;2544;censored_genus;censored_species;0.0;censored_origin
1713;2545;censored_genus;censored_species;;censored_origin
1714;2546;censored_genus;censored_species;;censored_origin
1715;2547;censored_genus;censored_species;;censored_origin
1716;2548;censored_genus;censored_species;0.0;censored_origin
1717;2549;censored_genus;censored_species;0.0;censored_origin
1718;255;censored_genus;censored_species;;censored_origin
1719;2550;censored_genus;censored_species;0.0;censored_origin
1720;2551;censored_genus;censored_species;0.0;censored_origin
1721;2552;censored_genus;censored_species;0.0;censored_origin
1722;2553;censored_genus;censored_species;0.0;censored_origin
1723;2554;censored_genus;censored_species;0.0;censored_origin
1724;2555;censored_genus;censored_species;0.0;censored_origin
1725;2556;censored_genus;censored_species;0.0;censored_origin
1726;2557;censored_genus;censored_species;0.0;censored_origin
1727;2558;censored_genus;censored_species;0.0;censored_origin
1728;2559;censored_genus;censored_species;0.0;censored_origin
1729;256;censored_genus;censored_species;1.0;censored_origin
1730;2560;censored_genus;censored_species;0.0;censored_origin
1731;2561;censored_genus;censored_species;0.0;censored_origin
1732;2562;censored_genus;censored_species;;censored_origin
1733;2563;censored_genus;censored_species;0.0;censored_origin
1734;2565;censored_genus;censored_species;0.0;censored_origin
1735;2566;censored_genus;censored_species;;censored_origin
1736;2567;censored_genus;censored_species;0.0;censored_origin
1737;2568;censored_genus;censored_species;0.0;censored_origin
1738;2569;censored_genus;censored_species;0.0;censored_origin
1739;257;censored_genus;censored_species;;censored_origin
1740;2570;censored_genus;censored_species;;censored_origin
1741;2571;censored_genus;censored_species;0.0;censored_origin
1742;2572;censored_genus;censored_species;0.0;censored_origin
1743;2573;censored_genus;censored_species;0.0;censored_origin
1744;2574;censored_genus;censored_species;;censored_origin
1745;2575;censored_genus;censored_species;;censored_origin
1746;2576;censored_genus;censored_species;0.0;censored_origin
1747;2577;censored_genus;censored_species;0.0;censored_origin
1748;2578;censored_genus;censored_species;;censored_origin
1749;2579;censored_genus;censored_species;0.0;censored_origin
1750;258;censored_genus;censored_species;1.0;censored_origin
1751;2580;censored_genus;censored_species;0.0;censored_origin
1752;2581;censored_genus;censored_species;0.0;censored_origin
1753;2582;censored_genus;censored_species;0.0;censored_origin
1754;2583;censored_genus;censored_species;0.0;censored_origin
1755;2584;censored_genus;censored_species;0.0;censored_origin
1756;2585;censored_genus;censored_species;0.0;censored_origin
1757;2586;censored_genus;censored_species;0.0;censored_origin
1758;2587;censored_genus;censored_species;0.0;censored_origin
1759;2588;censored_genus;censored_species;0.0;censored_origin
1760;2589;censored_genus;censored_species;0.0;censored_origin
1761;259;censored_genus;censored_species;1.0;censored_origin
1762;2591;censored_genus;censored_species;0.0;censored_origin
1763;2592;censored_genus;censored_species;0.0;censored_origin
1764;2593;censored_genus;censored_species;0.0;censored_origin
1765;2595;censored_genus;censored_species;;censored_origin
1766;2596;censored_genus;censored_species;0.0;censored_origin
1767;2598;censored_genus;censored_species;;censored_origin
1768;2599;censored_genus;censored_species;;censored_origin
1769;26;censored_genus;censored_species;0.0;censored_origin
1770;260;censored_genus;censored_species;;censored_origin
1771;2601;censored_genus;censored_species;;censored_origin
1772;2602;censored_genus;censored_species;0.0;censored_origin
1773;2603;censored_genus;censored_species;0.0;censored_origin
1774;2604;censored_genus;censored_species;;censored_origin
1775;2605;censored_genus;censored_species;;censored_origin
1776;2607;censored_genus;censored_species;0.0;censored_origin
1777;2608;censored_genus;censored_species;;censored_origin
1778;261;censored_genus;censored_species;1.0;censored_origin
1779;2610;censored_genus;censored_species;;censored_origin
1780;2611;censored_genus;censored_species;0.0;censored_origin
1781;2612;censored_genus;censored_species;;censored_origin
1782;2613;censored_genus;censored_species;0.0;censored_origin
1783;2614;censored_genus;censored_species;;censored_origin
1784;2615;censored_genus;censored_species;0.0;censored_origin
1785;2617;censored_genus;censored_species;;censored_origin
1786;2618;censored_genus;censored_species;;censored_origin
1787;2619;censored_genus;censored_species;;censored_origin
1788;262;censored_genus;censored_species;1.0;censored_origin
1789;2620;censored_genus;censored_species;0.0;censored_origin
1790;2622;censored_genus;censored_species;;censored_origin
1791;2623;censored_genus;censored_species;0.0;censored_origin
1792;2624;censored_genus;censored_species;0.0;censored_origin
1793;2626;censored_genus;censored_species;;censored_origin
1794;2627;censored_genus;censored_species;0.0;censored_origin
1795;2628;censored_genus;censored_species;0.0;censored_origin
1796;2629;censored_genus;censored_species;0.0;censored_origin
1797;263;censored_genus;censored_species;1.0;censored_origin
1798;2630;censored_genus;censored_species;0.0;censored_origin
1799;2633;censored_genus;censored_species;0.0;censored_origin
1800;2634;censored_genus;censored_species;0.0;censored_origin
1801;2635;censored_genus;censored_species;0.0;censored_origin
1802;2637;censored_genus;censored_species;0.0;censored_origin
1803;2638;censored_genus;censored_species;;censored_origin
1804;2639;censored_genus;censored_species;0.0;censored_origin
1805;264;censored_genus;censored_species;0.0;censored_origin
1806;2640;censored_genus;censored_species;0.0;censored_origin
1807;2641;censored_genus;censored_species;;censored_origin
1808;2642;censored_genus;censored_species;;censored_origin
1809;2643;censored_genus;censored_species;0.0;censored_origin
1810;2644;censored_genus;censored_species;;censored_origin
1811;2645;censored_genus;censored_species;0.0;censored_origin
1812;2646;censored_genus;censored_species;;censored_origin
1813;2647;censored_genus;censored_species;0.0;censored_origin
1814;2648;censored_genus;censored_species;;censored_origin
1815;2649;censored_genus;censored_species;0.0;censored_origin
1816;265;censored_genus;censored_species;1.0;censored_origin
1817;2650;censored_genus;censored_species;;censored_origin
1818;2651;censored_genus;censored_species;0.0;censored_origin
1819;2652;censored_genus;censored_species;;censored_origin
1820;2653;censored_genus;censored_species;0.0;censored_origin
1821;2654;censored_genus;censored_species;0.0;censored_origin
1822;2655;censored_genus;censored_species;;censored_origin
1823;2656;censored_genus;censored_species;0.0;censored_origin
1824;2658;censored_genus;censored_species;0.0;censored_origin
1825;2659;censored_genus;censored_species;;censored_origin
1826;266;censored_genus;censored_species;1.0;censored_origin
1827;2660;censored_genus;censored_species;0.0;censored_origin
1828;2661;censored_genus;censored_species;0.0;censored_origin
1829;2662;censored_genus;censored_species;;censored_origin
1830;2664;censored_genus;censored_species;;censored_origin
1831;2666;censored_genus;censored_species;0.0;censored_origin
1832;2669;censored_genus;censored_species;0.0;censored_origin
1833;267;censored_genus;censored_species;2.0;censored_origin
1834;2673;censored_genus;censored_species;0.0;censored_origin
1835;2676;censored_genus;censored_species;;censored_origin
1836;2677;censored_genus;censored_species;0.0;censored_origin
1837;2678;censored_genus;censored_species;0.0;censored_origin
1838;268;censored_genus;censored_species;;censored_origin
1839;2680;censored_genus;censored_species;;censored_origin
1840;2681;censored_genus;censored_species;0.0;censored_origin
1841;2682;censored_genus;censored_species;;censored_origin
1842;2683;censored_genus;censored_species;;censored_origin
1843;2684;censored_genus;censored_species;;censored_origin
1844;2686;censored_genus;censored_species;0.0;censored_origin
1845;2688;censored_genus;censored_species;;censored_origin
1846;2689;censored_genus;censored_species;0.0;censored_origin
1847;269;censored_genus;censored_species;1.0;censored_origin
1848;2690;censored_genus;censored_species;;censored_origin
1849;2694;censored_genus;censored_species;0.0;censored_origin
1850;2698;censored_genus;censored_species;;censored_origin
1851;2699;censored_genus;censored_species;0.0;censored_origin
1852;27;censored_genus;censored_species;1.0;censored_origin
1853;270;censored_genus;censored_species;1.0;censored_origin
1854;2702;censored_genus;censored_species;0.0;censored_origin
1855;2704;censored_genus;censored_species;;censored_origin
1856;2705;censored_genus;censored_species;0.0;censored_origin
1857;2706;censored_genus;censored_species;0.0;censored_origin
1858;2708;censored_genus;censored_species;;censored_origin
1859;2709;censored_genus;censored_species;0.0;censored_origin
1860;271;censored_genus;censored_species;;censored_origin
1861;2711;censored_genus;censored_species;;censored_origin
1862;2712;censored_genus;censored_species;;censored_origin
1863;2713;censored_genus;censored_species;0.0;censored_origin
1864;2715;censored_genus;censored_species;;censored_origin
1865;2716;censored_genus;censored_species;0.0;censored_origin
1866;2719;censored_genus;censored_species;;censored_origin
1867;272;censored_genus;censored_species;0.0;censored_origin
1868;2720;censored_genus;censored_species;0.0;censored_origin
1869;2722;censored_genus;censored_species;;censored_origin
1870;2723;censored_genus;censored_species;;censored_origin
1871;2724;censored_genus;censored_species;0.0;censored_origin
1872;2727;censored_genus;censored_species;;censored_origin
1873;2728;censored_genus;censored_species;0.0;censored_origin
1874;2729;censored_genus;censored_species;0.0;censored_origin
1875;273;censored_genus;censored_species;;censored_origin
1876;2730;censored_genus;censored_species;;censored_origin
1877;2731;censored_genus;censored_species;0.0;censored_origin
1878;2732;censored_genus;censored_species;0.0;censored_origin
1879;2733;censored_genus;censored_species;0.0;censored_origin
1880;2734;censored_genus;censored_species;;censored_origin
1881;2735;censored_genus;censored_species;0.0;censored_origin
1882;2736;censored_genus;censored_species;0.0;censored_origin
1883;2737;censored_genus;censored_species;0.0;censored_origin
1884;2738;censored_genus;censored_species;0.0;censored_origin
1885;2739;censored_genus;censored_species;0.0;censored_origin
1886;274;censored_genus;censored_species;0.0;censored_origin
1887;2740;censored_genus;censored_species;0.0;censored_origin
1888;2741;censored_genus;censored_species;0.0;censored_origin
1889;2742;censored_genus;censored_species;0.0;censored_origin
1890;2743;censored_genus;censored_species;;censored_origin
1891;2744;censored_genus;censored_species;0.0;censored_origin
1892;2745;censored_genus;censored_species;;censored_origin
1893;2746;censored_genus;censored_species;;censored_origin
1894;2747;censored_genus;censored_species;;censored_origin
1895;2748;censored_genus;censored_species;0.0;censored_origin
1896;2749;censored_genus;censored_species;;censored_origin
1897;275;censored_genus;censored_species;0.0;censored_origin
1898;2750;censored_genus;censored_species;;censored_origin
1899;2751;censored_genus;censored_species;0.0;censored_origin
1900;2752;censored_genus;censored_species;;censored_origin
1901;2753;censored_genus;censored_species;;censored_origin
1902;2755;censored_genus;censored_species;;censored_origin
1903;2756;censored_genus;censored_species;0.0;censored_origin
1904;2757;censored_genus;censored_species;;censored_origin
1905;2758;censored_genus;censored_species;;censored_origin
1906;2759;censored_genus;censored_species;;censored_origin
1907;276;censored_genus;censored_species;;censored_origin
1908;2760;censored_genus;censored_species;0.0;censored_origin
1909;2761;censored_genus;censored_species;;censored_origin
1910;2762;censored_genus;censored_species;;censored_origin
1911;2763;censored_genus;censored_species;;censored_origin
1912;2764;censored_genus;censored_species;0.0;censored_origin
1913;2765;censored_genus;censored_species;;censored_origin
1914;2766;censored_genus;censored_species;;censored_origin
1915;2767;censored_genus;censored_species;;censored_origin
1916;2768;censored_genus;censored_species;;censored_origin
1917;2769;censored_genus;censored_species;0.0;censored_origin
1918;277;censored_genus;censored_species;;censored_origin
1919;2770;censored_genus;censored_species;;censored_origin
1920;2771;censored_genus;censored_species;;censored_origin
1921;2772;censored_genus;censored_species;0.0;censored_origin
1922;2773;censored_genus;censored_species;;censored_origin
1923;2774;censored_genus;censored_species;1.0;censored_origin
1924;2775;censored_genus;censored_species;1.0;censored_origin
1925;2776;censored_genus;censored_species;0.0;censored_origin
1926;2777;censored_genus;censored_species;1.0;censored_origin
1927;2778;censored_genus;censored_species;;censored_origin
1928;2779;censored_genus;censored_species;;censored_origin
1929;278;censored_genus;censored_species;;censored_origin
1930;2780;censored_genus;censored_species;0.0;censored_origin
1931;2781;censored_genus;censored_species;;censored_origin
1932;2782;censored_genus;censored_species;0.0;censored_origin
1933;2783;censored_genus;censored_species;0.0;censored_origin
1934;2784;censored_genus;censored_species;0.0;censored_origin
1935;2785;censored_genus;censored_species;;censored_origin
1936;2786;censored_genus;censored_species;;censored_origin
1937;2787;censored_genus;censored_species;;censored_origin
1938;2788;censored_genus;censored_species;0.0;censored_origin
1939;2789;censored_genus;censored_species;;censored_origin
1940;279;censored_genus;censored_species;0.0;censored_origin
1941;2790;censored_genus;censored_species;0.0;censored_origin
1942;2791;censored_genus;censored_species;;censored_origin
1943;2792;censored_genus;censored_species;;censored_origin
1944;2793;censored_genus;censored_species;0.0;censored_origin
1945;2794;censored_genus;censored_species;;censored_origin
1946;2795;censored_genus;censored_species;;censored_origin
1947;2796;censored_genus;censored_species;0.0;censored_origin
1948;2797;censored_genus;censored_species;0.0;censored_origin
1949;2798;censored_genus;censored_species;;censored_origin
1950;2799;censored_genus;censored_species;0.0;censored_origin
1951;28;censored_genus;censored_species;0.0;censored_origin
1952;280;censored_genus;censored_species;;censored_origin
1953;2800;censored_genus;censored_species;0.0;censored_origin
1954;2801;censored_genus;censored_species;0.0;censored_origin
1955;2802;censored_genus;censored_species;0.0;censored_origin
1956;2803;censored_genus;censored_species;;censored_origin
1957;2804;censored_genus;censored_species;;censored_origin
1958;2805;censored_genus;censored_species;;censored_origin
1959;2806;censored_genus;censored_species;0.0;censored_origin
1960;2807;censored_genus;censored_species;;censored_origin
1961;2808;censored_genus;censored_species;;censored_origin
1962;2809;censored_genus;censored_species;;censored_origin
1963;281;censored_genus;censored_species;0.0;censored_origin
1964;2810;censored_genus;censored_species;;censored_origin
1965;2811;censored_genus;censored_species;;censored_origin
1966;2812;censored_genus;censored_species;;censored_origin
1967;2813;censored_genus;censored_species;0.0;censored_origin
1968;2816;censored_genus;censored_species;;censored_origin
1969;2818;censored_genus;censored_species;;censored_origin
1970;2819;censored_genus;censored_species;;censored_origin
1971;282;censored_genus;censored_species;;censored_origin
1972;2820;censored_genus;censored_species;;censored_origin
1973;2821;censored_genus;censored_species;;censored_origin
1974;2822;censored_genus;censored_species;;censored_origin
1975;2823;censored_genus;censored_species;;censored_origin
1976;2824;censored_genus;censored_species;;censored_origin
1977;2825;censored_genus;censored_species;0.0;censored_origin
1978;2826;censored_genus;censored_species;0.0;censored_origin
1979;2827;censored_genus;censored_species;0.0;censored_origin
1980;2828;censored_genus;censored_species;0.0;censored_origin
1981;2829;censored_genus;censored_species;0.0;censored_origin
1982;283;censored_genus;censored_species;;censored_origin
1983;2830;censored_genus;censored_species;0.0;censored_origin
1984;2831;censored_genus;censored_species;0.0;censored_origin
1985;2832;censored_genus;censored_species;0.0;censored_origin
1986;2833;censored_genus;censored_species;0.0;censored_origin
1987;2834;censored_genus;censored_species;0.0;censored_origin
1988;2835;censored_genus;censored_species;0.0;censored_origin
1989;2836;censored_genus;censored_species;0.0;censored_origin
1990;2837;censored_genus;censored_species;0.0;censored_origin
1991;2838;censored_genus;censored_species;0.0;censored_origin
1992;2839;censored_genus;censored_species;0.0;censored_origin
1993;284;censored_genus;censored_species;;censored_origin
1994;2840;censored_genus;censored_species;0.0;censored_origin
1995;2841;censored_genus;censored_species;;censored_origin
1996;2842;censored_genus;censored_species;;censored_origin
1997;2843;censored_genus;censored_species;;censored_origin
1998;2844;censored_genus;censored_species;;censored_origin
1999;2845;censored_genus;censored_species;;censored_origin
2000;2846;censored_genus;censored_species;;censored_origin
2001;2847;censored_genus;censored_species;0.0;censored_origin
2002;2848;censored_genus;censored_species;0.0;censored_origin
2003;2849;censored_genus;censored_species;0.0;censored_origin
2004;285;censored_genus;censored_species;;censored_origin
2005;2850;censored_genus;censored_species;;censored_origin
2006;2851;censored_genus;censored_species;;censored_origin
2007;2852;censored_genus;censored_species;;censored_origin
2008;2853;censored_genus;censored_species;;censored_origin
2009;2854;censored_genus;censored_species;;censored_origin
2010;2855;censored_genus;censored_species;;censored_origin
2011;2856;censored_genus;censored_species;;censored_origin
2012;2857;censored_genus;censored_species;;censored_origin
2013;2858;censored_genus;censored_species;;censored_origin
2014;2859;censored_genus;censored_species;;censored_origin
2015;286;censored_genus;censored_species;0.0;censored_origin
2016;2860;censored_genus;censored_species;;censored_origin
2017;2861;censored_genus;censored_species;;censored_origin
2018;2862;censored_genus;censored_species;;censored_origin
2019;2863;censored_genus;censored_species;;censored_origin
2020;2864;censored_genus;censored_species;;censored_origin
2021;2865;censored_genus;censored_species;;censored_origin
2022;2866;censored_genus;censored_species;;censored_origin
2023;2867;censored_genus;censored_species;;censored_origin
2024;2868;censored_genus;censored_species;;censored_origin
2025;2869;censored_genus;censored_species;;censored_origin
2026;287;censored_genus;censored_species;;censored_origin
2027;2870;censored_genus;censored_species;;censored_origin
2028;2871;censored_genus;censored_species;;censored_origin
2029;2872;censored_genus;censored_species;;censored_origin
2030;2873;censored_genus;censored_species;;censored_origin
2031;2874;censored_genus;censored_species;;censored_origin
2032;2875;censored_genus;censored_species;;censored_origin
2033;2876;censored_genus;censored_species;;censored_origin
2034;2877;censored_genus;censored_species;;censored_origin
2035;2878;censored_genus;censored_species;;censored_origin
2036;2879;censored_genus;censored_species;;censored_origin
2037;288;censored_genus;censored_species;;censored_origin
2038;2880;censored_genus;censored_species;;censored_origin
2039;2881;censored_genus;censored_species;;censored_origin
2040;2882;censored_genus;censored_species;;censored_origin
2041;2883;censored_genus;censored_species;;censored_origin
2042;2884;censored_genus;censored_species;;censored_origin
2043;2885;censored_genus;censored_species;;censored_origin
2044;2886;censored_genus;censored_species;;censored_origin
2045;2887;censored_genus;censored_species;;censored_origin
2046;2888;censored_genus;censored_species;;censored_origin
2047;2889;censored_genus;censored_species;;censored_origin
2048;289;censored_genus;censored_species;1.0;censored_origin
2049;2890;censored_genus;censored_species;;censored_origin
2050;2891;censored_genus;censored_species;;censored_origin
2051;2892;censored_genus;censored_species;;censored_origin
2052;2893;censored_genus;censored_species;;censored_origin
2053;2894;censored_genus;censored_species;;censored_origin
2054;2895;censored_genus;censored_species;;censored_origin
2055;2896;censored_genus;censored_species;;censored_origin
2056;2897;censored_genus;censored_species;;censored_origin
2057;2898;censored_genus;censored_species;;censored_origin
2058;2899;censored_genus;censored_species;;censored_origin
2059;29;censored_genus;censored_species;;censored_origin
2060;290;censored_genus;censored_species;;censored_origin
2061;2900;censored_genus;censored_species;0.0;censored_origin
2062;2901;censored_genus;censored_species;0.0;censored_origin
2063;2902;censored_genus;censored_species;0.0;censored_origin
2064;2903;censored_genus;censored_species;0.0;censored_origin
2065;2904;censored_genus;censored_species;;censored_origin
2066;2905;censored_genus;censored_species;;censored_origin
2067;2906;censored_genus;censored_species;;censored_origin
2068;2907;censored_genus;censored_species;;censored_origin
2069;2908;censored_genus;censored_species;;censored_origin
2070;2909;censored_genus;censored_species;;censored_origin
2071;291;censored_genus;censored_species;0.0;censored_origin
2072;2910;censored_genus;censored_species;;censored_origin
2073;2911;censored_genus;censored_species;;censored_origin
2074;2912;censored_genus;censored_species;;censored_origin
2075;2913;censored_genus;censored_species;;censored_origin
2076;2914;censored_genus;censored_species;;censored_origin
2077;2915;censored_genus;censored_species;;censored_origin
2078;2916;censored_genus;censored_species;;censored_origin
2079;2917;censored_genus;censored_species;;censored_origin
2080;2918;censored_genus;censored_species;;censored_origin
2081;2919;censored_genus;censored_species;;censored_origin
2082;292;censored_genus;censored_species;0.0;censored_origin
2083;2920;censored_genus;censored_species;;censored_origin
2084;2921;censored_genus;censored_species;;censored_origin
2085;2922;censored_genus;censored_species;;censored_origin
2086;2923;censored_genus;censored_species;;censored_origin
2087;2924;censored_genus;censored_species;;censored_origin
2088;2925;censored_genus;censored_species;;censored_origin
2089;2926;censored_genus;censored_species;;censored_origin
2090;2927;censored_genus;censored_species;;censored_origin
2091;2928;censored_genus;censored_species;;censored_origin
2092;2929;censored_genus;censored_species;;censored_origin
2093;293;censored_genus;censored_species;;censored_origin
2094;2930;censored_genus;censored_species;;censored_origin
2095;2931;censored_genus;censored_species;;censored_origin
2096;2932;censored_genus;censored_species;;censored_origin
2097;2933;censored_genus;censored_species;;censored_origin
2098;2934;censored_genus;censored_species;;censored_origin
2099;2935;censored_genus;censored_species;;censored_origin
2100;2936;censored_genus;censored_species;;censored_origin
2101;2937;censored_genus;censored_species;;censored_origin
2102;2938;censored_genus;censored_species;;censored_origin
2103;2939;censored_genus;censored_species;;censored_origin
2104;294;censored_genus;censored_species;0.0;censored_origin
2105;2940;censored_genus;censored_species;0.0;censored_origin
2106;2941;censored_genus;censored_species;0.0;censored_origin
2107;2942;censored_genus;censored_species;0.0;censored_origin
2108;2943;censored_genus;censored_species;0.0;censored_origin
2109;2944;censored_genus;censored_species;0.0;censored_origin
2110;2945;censored_genus;censored_species;0.0;censored_origin
2111;2946;censored_genus;censored_species;0.0;censored_origin
2112;2947;censored_genus;censored_species;0.0;censored_origin
2113;2948;censored_genus;censored_species;0.0;censored_origin
2114;2949;censored_genus;censored_species;0.0;censored_origin
2115;295;censored_genus;censored_species;;censored_origin
